id,datetime,weekday,hour,minutes,day,month,year,day_period,seasson,acc_cause,meteo_condition,road_condition,nr_injured,nr_dead,nr_vehicles,lat,lon
1088,2023-07-01 19:40:00,5,19,40,1,7,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,2,0,1,155111.8741985,366792.73587094
1089,2023-07-22 14:35:00,5,14,35,22,7,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,2,0,1,149429.49019738,358944.89958943
1090,2023-07-26 14:04:00,2,14,4,26,7,2023,Afternoon,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,2,204563.65904511,227743.67044575
1091,2023-07-14 21:45:00,4,21,45,14,7,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Uscată,1,0,1,211246.84744147,207523.76341801
1092,2023-07-30 20:39:00,6,20,39,30,7,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ploaie,Umedă,1,0,1,224835.14136148,201505.45333025
1093,2023-07-30 14:55:00,6,14,55,30,7,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,233010.1700619,189371.69547879
1094,2023-07-23 15:14:00,6,15,14,23,7,2023,Early Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,207493.78207495,266879.11722778
1095,2023-07-23 14:55:00,6,14,55,23,7,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,205405.21786563,280081.49748826
1096,2023-07-08 10:12:00,5,10,12,8,7,2023,Late Morning,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,229746.63424036,213866.61261574
1097,2023-07-14 21:24:00,4,21,24,14,7,2023,Late Evening,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,193045.53548164,234994.98538428
1100,2023-08-02 15:44:00,2,15,44,2,8,2023,Early Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,232297.25690394,209831.77315222
1101,2023-08-02 16:55:00,2,16,55,2,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,235226.211707,212641.09326762
1102,2023-08-01 21:00:00,1,21,0,1,8,2023,Late Evening,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,228853.14428017,154130.45880907
1103,2023-08-02 20:54:00,2,20,54,2,8,2023,Evening,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,244841.54118057,214757.94925251
1104,2023-08-01 12:50:00,1,12,50,1,8,2023,Afternoon,Summer,Defecțiuni tehnice la sistemul de frînare al autovehiculului,Timp senin,Uscată,1,0,1,222506.36628749,198591.37662285
1105,2023-08-02 16:54:00,2,16,54,2,8,2023,Early Afternoon,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,278024.33027382,167963.92987269
1106,2023-08-01 13:10:00,1,13,10,1,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,193061.51547619,336409.99082596
1107,2023-08-02 03:10:00,2,3,10,2,8,2023,Early Morning,Summer,Depășire neregulamentară,Timp senin,Uscată,1,0,2,183654.78747708,85128.62603877
1108,2023-08-03 01:22:00,3,1,22,3,8,2023,Late Night,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,5,1,2,218067.96432983,128749.38846565
1109,2023-08-04 12:10:00,4,12,10,4,8,2023,Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,163800.88821113,294730.64697338
1110,2023-08-03 09:33:00,3,9,33,3,8,2023,Late Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,235839.7539964,207128.60436593
1111,2023-08-03 14:25:00,3,14,25,3,8,2023,Afternoon,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,2,0,2,228820.53592284,210755.02487744
1112,2023-08-04 17:00:00,4,17,0,4,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,237347.8497739,221747.3003786
1113,2023-08-03 18:03:00,3,18,3,3,8,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,1,154415.53823163,302747.01303097
1114,2023-08-04 16:39:00,4,16,39,4,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,234650.15281235,209356.72466273
1115,2023-08-03 21:20:00,3,21,20,3,8,2023,Late Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,152560.94135474,280158.47550793
1116,2023-08-03 16:57:00,3,16,57,3,8,2023,Early Afternoon,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,2,165433.68121162,292348.68958286
1117,2023-08-04 21:29:00,4,21,29,4,8,2023,Late Evening,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,234494.79335525,211559.29635962
1118,2023-08-04 21:48:00,4,21,48,4,8,2023,Late Evening,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,237214.97460802,220784.25886903
1119,2023-08-04 21:10:00,4,21,10,4,8,2023,Late Evening,Summer,Depășire neregulamentară,Timp senin,Uscată,3,1,2,238825.78981134,163569.68568159
1120,2023-08-04 06:30:00,4,6,30,4,8,2023,Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Umedă,1,0,1,180721.27107848,338190.21236375
1121,2023-08-05 07:00:00,5,7,0,5,8,2023,Morning,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,2,234626.98492303,204638.40300882
1122,2023-08-05 21:05:00,5,21,5,5,8,2023,Late Evening,Summer,Nerespectarea semnalelor semaforului,Timp senin,Uscată,1,0,1,235602.69038753,211825.57463258
1123,2023-08-05 22:34:00,5,22,34,5,8,2023,Late Evening,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,2,0,2,150271.66611786,254748.61379455
1124,2023-08-05 09:10:00,5,9,10,5,8,2023,Late Morning,Summer,Alte abateri comise de conducătorii auto,Timp senin,Uscată,1,0,1,216102.57184104,108534.56559404
1125,2023-08-05 20:00:00,5,20,0,5,8,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,200805.24649716,193617.06527873
1126,2023-08-06 07:40:00,6,7,40,6,8,2023,Morning,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,239148.36274572,180720.10697359
1127,2023-08-06 12:36:00,6,12,36,6,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,183568.14969202,92357.24887038
1128,2023-08-06 07:25:00,6,7,25,6,8,2023,Morning,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,207682.8348878,272723.72489802
1129,2023-08-07 12:15:00,0,12,15,7,8,2023,Afternoon,Summer,Alte abateri comise de conducătorii auto,Timp senin,Uscată,1,0,1,221405.13768015,214684.26803958
1130,2023-08-07 17:30:00,0,17,30,7,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,233919.06775496,212535.68087517
1131,2023-08-07 21:31:00,0,21,31,7,8,2023,Late Evening,Summer,"Oprirea, staționarea incorectă",Timp senin,Uscată,1,0,1,235005.92476563,209558.39137371
1132,2023-08-07 12:20:00,0,12,20,7,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,311833.78109399,156675.19444477
1133,2023-08-07 15:18:00,0,15,18,7,8,2023,Early Afternoon,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,227524.80829328,154544.77763796
1134,2023-08-08 16:08:00,1,16,8,8,8,2023,Early Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,234662.95458605,204034.9761003
1135,2023-08-08 16:50:00,1,16,50,8,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,1,233307.164491,207211.30280804
1136,2023-08-08 21:30:00,1,21,30,8,8,2023,Late Evening,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,1,237283.33695751,212696.60105921
1137,2023-08-09 16:45:00,2,16,45,9,8,2023,Early Afternoon,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,4,230341.68215671,214385.52270648
1138,2023-08-08 12:20:00,1,12,20,8,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,235058.30964864,211965.04142573
1139,2023-08-09 16:28:00,2,16,28,9,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,155988.08100667,322371.95470137
1140,2023-08-08 22:35:00,1,22,35,8,8,2023,Late Evening,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Înnourat,Uscată,1,0,1,164325.11754668,290864.46599745
1141,2023-08-08 17:55:00,1,17,55,8,8,2023,Early Afternoon,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,193996.15129439,118716.76858031
1142,2023-08-10 04:30:00,3,4,30,10,8,2023,Early Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,234222.82366902,208565.87717202
1143,2023-08-09 13:22:00,2,13,22,9,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,207097.84509686,212051.24658108
1144,2023-08-09 14:50:00,2,14,50,9,8,2023,Afternoon,Summer,Depășire neregulamentară,Timp senin,Uscată,1,0,1,192722.16441814,334175.88537747
1145,2023-08-10 04:55:00,3,4,55,10,8,2023,Early Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,234223.29803042,211102.04724204
1146,2023-08-09 11:00:00,2,11,0,9,8,2023,Late Morning,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,194149.93773503,234546.52468019
1147,2023-08-10 07:10:00,3,7,10,10,8,2023,Morning,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,234203.77312345,210824.99633117
1148,2023-08-09 12:00:00,2,12,0,9,8,2023,Afternoon,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,204540.35671335,61672.35183921
1149,2023-08-10 09:40:00,3,9,40,10,8,2023,Late Morning,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,233358.57970039,208844.60328794
1150,2023-08-10 16:30:00,3,16,30,10,8,2023,Early Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,233873.64832095,208796.5499947
1151,2023-08-10 09:35:00,3,9,35,10,8,2023,Late Morning,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,0,1,2,180216.30882102,337918.11672676
1152,2023-08-10 17:00:00,3,17,0,10,8,2023,Early Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,2,1,2,217493.96613266,228598.69334546
1153,2023-08-10 00:40:00,3,0,40,10,8,2023,Late Night,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,2,0,1,200818.71349532,88302.85699338
1154,2023-08-11 20:10:00,4,20,10,11,8,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,2,2,162671.08845642,231508.05713944
1155,2023-08-11 17:05:00,4,17,5,11,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,2,0,2,221654.46447066,84718.80126852
1156,2023-08-11 15:00:00,4,15,0,11,8,2023,Early Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,229867.62845442,211413.60651458
1157,2023-08-11 18:05:00,4,18,5,11,8,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,234221.79829733,205315.72481415
1158,2023-08-11 22:35:00,4,22,35,11,8,2023,Late Evening,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,231637.69213312,207283.66230327
1159,2023-08-11 10:10:00,4,10,10,11,8,2023,Late Morning,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,2,0,2,229352.91475184,154245.87091267
1160,2023-08-11 22:07:00,4,22,7,11,8,2023,Late Evening,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Înnourat,Uscată,1,0,2,164877.32783648,290521.63015266
1161,2023-08-12 09:10:00,5,9,10,12,8,2023,Late Morning,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,230283.16190159,249844.65382002
1162,2023-08-12 16:29:00,5,16,29,12,8,2023,Early Afternoon,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,227419.47348133,232815.86617971
1163,2023-08-12 15:20:00,5,15,20,12,8,2023,Early Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,2,0,3,248127.38050157,198285.86982999
1164,2023-08-12 16:40:00,5,16,40,12,8,2023,Early Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,227734.99795728,212062.71649744
1165,2023-08-12 18:20:00,5,18,20,12,8,2023,Evening,Summer,"Oprirea, staționarea incorectă",Timp senin,Uscată,1,0,1,233585.75762894,209073.03830793
1166,2023-08-12 14:30:00,5,14,30,12,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,138655.63878203,250223.22116244
1167,2023-08-12 19:00:00,5,19,0,12,8,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,187782.41383218,275302.54618804
1168,2023-08-12 20:20:00,5,20,20,12,8,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,185367.40774163,83997.36919796
1169,2023-08-12 08:38:00,5,8,38,12,8,2023,Morning,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,163461.43268136,291558.08417386
1170,2023-08-13 21:20:00,6,21,20,13,8,2023,Late Evening,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,228974.79119272,228085.45227707
1171,2023-08-13 12:18:00,6,12,18,13,8,2023,Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,2,0,2,235560.03885569,213621.83898107
1172,2023-08-13 17:20:00,6,17,20,13,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,3,0,2,235212.82283971,212562.18272999
1173,2023-08-13 14:20:00,6,14,20,13,8,2023,Afternoon,Summer,"Oprirea, staționarea incorectă",Timp senin,Uscată,1,0,1,241447.82831483,205225.99795688
1174,2023-08-13 19:45:00,6,19,45,13,8,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,232873.24471233,208691.90733541
1175,2023-08-13 17:10:00,6,17,10,13,8,2023,Early Afternoon,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,2,240230.41425108,160052.49478579
1176,2023-08-13 05:00:00,6,5,0,13,8,2023,Early Morning,Summer,Alte abateri comise de conducătorii auto,Timp senin,Uscată,1,0,1,192587.62924154,306230.7351693
1177,2023-08-13 21:09:00,6,21,9,13,8,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,1,1,243962.05624705,187913.26864239
1178,2023-08-13 12:40:00,6,12,40,13,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,107461.9600141,353350.61256111
1179,2023-08-14 17:59:00,0,17,59,14,8,2023,Early Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,232981.21951711,209656.31358644
1180,2023-08-14 11:05:00,0,11,5,14,8,2023,Late Morning,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,234198.3359246,207821.26280332
1181,2023-08-14 20:50:00,0,20,50,14,8,2023,Evening,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,0,1,1,183687.00042387,91263.83768446
1182,2023-08-14 19:57:00,0,19,57,14,8,2023,Evening,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,165074.46207481,290753.27988008
1183,2023-08-14 11:30:00,0,11,30,14,8,2023,Late Morning,Summer,Depășire neregulamentară,Timp senin,Uscată,1,0,2,116289.73746449,335450.83070694
1184,2023-08-15 13:00:00,1,13,0,15,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,1,2,178780.98499033,277063.05907898
1185,2023-08-15 17:50:00,1,17,50,15,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,3,232493.10496698,205981.1093971
1186,2023-08-16 08:54:00,2,8,54,16,8,2023,Morning,Summer,Nerespectarea semnalelor semaforului,Timp senin,Uscată,2,0,2,235133.4647353,205135.57615469
1187,2023-08-16 18:12:00,2,18,12,16,8,2023,Evening,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,234402.61942206,210023.88553468
1188,2023-08-16 01:00:00,2,1,0,16,8,2023,Late Night,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,168228.62554385,248732.8467303
1189,2023-08-17 13:11:00,3,13,11,17,8,2023,Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,231025.95842039,206804.78887503
1190,2023-08-17 14:55:00,3,14,55,17,8,2023,Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,0,1,1,238321.51311534,204723.37793541
1191,2023-08-17 19:00:00,3,19,0,17,8,2023,Evening,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,237615.67092712,212810.30138116
1192,2023-08-17 07:10:00,3,7,10,17,8,2023,Morning,Summer,Depășire neregulamentară,Timp senin,Uscată,0,1,2,190549.73966488,235034.11266167
1193,2023-08-17 21:10:00,3,21,10,17,8,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,281054.70225719,189587.16261532
1194,2023-08-18 11:43:00,4,11,43,18,8,2023,Late Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,286694.29601294,162752.06258795
1195,2023-08-18 12:35:00,4,12,35,18,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,196478.25842092,277983.92520548
1196,2023-08-18 13:22:00,4,13,22,18,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,230536.08658066,210378.65013653
1197,2023-08-18 16:08:00,4,16,8,18,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,3,230961.93345609,206560.51419513
1198,2023-08-18 19:10:00,4,19,10,18,8,2023,Evening,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,243386.89909377,197128.38293551
1199,2023-08-18 22:29:00,4,22,29,18,8,2023,Late Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,1,234896.55221011,206831.57982041
1200,2023-08-18 20:30:00,4,20,30,18,8,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,295452.63274062,157821.08914542
1201,2023-08-19 15:50:00,5,15,50,19,8,2023,Early Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,165565.36698314,292431.96115772
1202,2023-08-19 15:00:00,5,15,0,19,8,2023,Early Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,234765.28580372,205515.93919407
1203,2023-08-19 10:40:00,5,10,40,19,8,2023,Late Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,1,238353.92353597,140711.87822047
1204,2023-08-19 10:17:00,5,10,17,19,8,2023,Late Morning,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,238585.6985362,206440.72828752
1205,2023-08-19 06:20:00,5,6,20,19,8,2023,Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,181961.16097844,48861.90625178
1206,2023-08-19 20:40:00,5,20,40,19,8,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,182446.93597894,60250.63126339
1207,2023-08-19 23:15:00,5,23,15,19,8,2023,Late Evening,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,2,193114.53911482,336902.27217061
1208,2023-08-19 08:00:00,5,8,0,19,8,2023,Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,103825.99839872,335969.21904466
1209,2023-08-20 20:03:00,6,20,3,20,8,2023,Evening,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,3,0,2,268633.99140175,195355.75215033
1210,2023-08-20 14:25:00,6,14,25,20,8,2023,Afternoon,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,256501.81022504,195465.88902977
1211,2023-08-20 11:40:00,6,11,40,20,8,2023,Late Morning,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,2,198435.58338989,263545.12479165
1212,2023-08-20 22:10:00,6,22,10,20,8,2023,Late Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,154466.3956154,230555.6604969
1213,2023-08-20 03:00:00,6,3,0,20,8,2023,Early Morning,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,135724.99852695,263251.80055257
1214,2023-08-20 18:15:00,6,18,15,20,8,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,122786.67481548,315705.26178969
1215,2023-08-20 17:00:00,6,17,0,20,8,2023,Early Afternoon,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,157041.23546298,246173.20807642
1216,2023-08-21 23:30:00,0,23,30,21,8,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,1,196347.35999241,233298.21632419
1217,2023-08-22 03:30:00,1,3,30,22,8,2023,Early Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,3,0,1,228627.29323702,212635.35718068
1218,2023-08-21 12:40:00,0,12,40,21,8,2023,Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,237080.62962009,213209.52931267
1219,2023-08-22 13:00:00,1,13,0,22,8,2023,Afternoon,Summer,"Stare de oboseală avansată, adormire la volan",Timp senin,Uscată,1,0,1,229055.32128966,236440.28839051
1220,2023-08-21 16:20:00,0,16,20,21,8,2023,Early Afternoon,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,3,233831.25161369,207251.73118746
1221,2023-08-21 21:09:00,0,21,9,21,8,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,182218.74533852,336903.55773474
1222,2023-08-22 10:14:00,1,10,14,22,8,2023,Late Morning,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,235346.98067107,212621.04149121
1223,2023-08-22 11:44:00,1,11,44,22,8,2023,Late Morning,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,231561.98379221,215447.1883691
1224,2023-08-21 18:00:00,0,18,0,21,8,2023,Evening,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,185362.20910852,233431.98631124
1225,2023-08-22 19:27:00,1,19,27,22,8,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,232542.26504321,207512.069611
1226,2023-08-21 10:30:00,0,10,30,21,8,2023,Late Morning,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,120277.16964487,336501.71752713
1227,2023-08-23 13:50:00,2,13,50,23,8,2023,Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,233730.65762255,208930.9969562
1228,2023-08-23 20:52:00,2,20,52,23,8,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,235397.631843,213272.80946063
1229,2023-08-21 13:59:00,0,13,59,21,8,2023,Afternoon,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,164110.86193894,291481.17667274
1230,2023-08-24 09:00:00,3,9,0,24,8,2023,Late Morning,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,254939.35998794,176413.44067302
1231,2023-08-24 15:18:00,3,15,18,24,8,2023,Early Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,231985.30058952,209523.5313318
1232,2023-08-24 17:18:00,3,17,18,24,8,2023,Early Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,240691.5474734,206433.66101615
1233,2023-08-24 22:33:00,3,22,33,24,8,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,237301.68926682,213333.82899194
1234,2023-08-24 15:45:00,3,15,45,24,8,2023,Early Afternoon,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,235685.26699954,207385.46648587
1235,2023-08-24 16:05:00,3,16,5,24,8,2023,Early Afternoon,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,3,233558.66191925,209093.0459798
1236,2023-08-21 17:15:00,0,17,15,21,8,2023,Early Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,181320.2275086,116577.19540537
1237,2023-08-24 21:50:00,3,21,50,24,8,2023,Late Evening,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,235565.058538,201118.67126972
1238,2023-08-25 18:30:00,4,18,30,25,8,2023,Evening,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,242195.28413879,290342.92581552
1239,2023-08-24 14:22:00,3,14,22,24,8,2023,Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,237725.44760271,211758.49315556
1240,2023-08-25 13:40:00,4,13,40,25,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,1,1,304625.70607747,153178.16317559
